estimates,runtime,forced,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,true_sums,absolute_error,normalized_error,relative_error
11307875.0,0.0608,-1,1,1,10,10,10,10,0,4,6,0,0,11227724,80151.0,0.13359969596655633,0.007138668531574164
24020110.0,0.208199,-1,7,7,10,10,70,70,21,28,21,0,0,23190734,829376.0,1.3824454023275894,0.035763249235664554
11379575.0,0.012501,-1,1,1,1,1,1,1,0,0,1,0,0,11371466,8109.0,0.013516486813549491,0.0007131006679349874
8835241.0,3.5306,-1,378,252,13,13,3276,1121,74,297,624,126,0,0,8835241.0,14.727021639046962,0.0
11120789.0,0.0801,-1,1,1,13,13,13,13,4,3,6,0,0,10964276,156513.0,0.26088369720669274,0.01427481395032376
22632235.0,0.133699,-1,1,1,23,23,23,23,6,7,6,4,0,22370897,261338.0,0.4356112505708961,0.011682052802799995
11967805.0,0.0488,-1,1,1,9,9,9,9,5,4,0,0,0,11839375,128430.0,0.21407354809028994,0.010847700997730032
11683642.0,0.044601,-1,1,1,8,8,8,8,4,4,0,0,0,11536767,146875.0,0.24481859671230502,0.012731036346664538
11869786.0,0.047101,-1,1,1,9,9,9,9,5,4,0,0,0,11715200,154586.0,0.2576716772178273,0.013195335973777656
28153412.0,0.0481,-1,7,7,2,2,14,14,7,7,0,0,0,27948862,204550.0,0.3409541716255455,0.007318723746247701
11157063.0,0.0424,-1,1,1,8,8,8,8,3,3,1,1,0,11060524,96539.0,0.16091603409708402,0.008728248318072453
17590305.0,0.2324,-1,7,7,11,11,77,77,28,28,21,0,0,16698362,891943.0,1.486735207539496,0.053414999626909515
346709.0,0.0811,-1,7,7,10,10,70,7,7,0,0,0,0,229539,117170.0,0.1953048168631883,0.5104579178266003
11623837.0,0.0645,-1,1,1,12,12,12,12,6,6,0,0,0,11437572,186265.0,0.3104758190067574,0.016285361963185894
6014503.0,0.1552,-1,1,1,31,31,31,28,1,9,8,9,1,5808187,206316.0,0.3438978287611637,0.035521583585376985
38816445.0,0.0083,-1,1,1,1,1,1,1,0,0,0,0,1,38816445,0.0,0.0,0.0
11363272.0,0.0477,-1,1,1,9,9,9,9,5,4,0,0,0,11258604,104668.0,0.1744658579110369,0.00929671209681058
11390281.0,0.060499,-1,1,1,11,11,11,11,6,3,1,1,0,11236674,153607.0,0.256039831048082,0.013670148301890755
12832819.0,0.1314,-1,1,1,25,25,25,25,8,5,8,4,0,12603717,229102.0,0.38187867332073194,0.01817733609854934
11545167.0,0.0511,-1,1,1,6,6,6,6,1,5,0,0,0,11461504,83663.0,0.13945367323738944,0.007299478323263683
10759340.0,0.0464,-1,1,1,8,8,8,8,3,3,1,1,0,10643985,115355.0,0.19227948407658177,0.010837576340064365
23567464.0,0.166601,-1,7,7,9,9,63,63,7,35,21,0,0,22910776,656688.0,1.094600406044665,0.028662844069533046
11656221.0,0.047901,-1,1,1,9,9,9,9,5,4,0,0,0,11497683,158538.0,0.2642590684975347,0.01378869116499385
11514661.0,0.084499,-1,1,1,15,15,15,15,6,8,0,1,0,11299879,214782.0,0.3580093810319135,0.019007460168378794
11585537.0,0.040499,-1,1,1,7,7,7,7,1,4,1,1,0,11521211,64326.0,0.10722179439738372,0.005583267245083872
11670344.0,0.065699,-1,1,1,10,10,10,10,5,3,1,1,0,11522233,148111.0,0.24687882333723377,0.012854365989648014
11697554.0,0.0446,-1,1,1,9,9,9,9,5,4,0,0,0,11551723,145831.0,0.24307840529124872,0.012624177362978665
0.0,0.1092,-1,54,36,1,1,36,36,0,0,0,0,36,0,0.0,0.0,0.0
8726081.0,0.011001,-1,1,1,1,1,1,1,1,0,0,0,0,8710577,15504.0,0.025842842712698398,0.0017799050510660774
12671295.0,0.0679,-1,3,3,10,10,30,12,2,0,4,6,0,12592993,78302.0,0.13051769027926405,0.006217902288995158
11823977.0,0.0302,-1,1,1,5,5,5,5,0,5,0,0,0,11791052,32925.0,0.054881036914060544,0.0027923717069520174
11493844.0,0.0449,-1,1,1,9,9,9,9,5,4,0,0,0,11359689,134155.0,0.2236162644557568,0.011809742326572496
11696706.0,0.047201,-1,1,1,9,9,9,9,5,4,0,0,0,11571591,125115.0,0.20854794027343007,0.0108122556353746
24108003.0,0.2665,-1,21,21,7,7,147,98,14,70,14,0,0,23052062,1055941.0,1.7600952771471527,0.04580679160068197
