true_counts,estimates,relevant_nodes,cat_regions,b_adic_cubes,num_regions,candidate_regions,query_regions,level_0_queries,level_1_queries,level_2_queries,level_3_queries,level_4_queries,level_5_queries,absolute_error,normalized_error,relative_error,total_sketch_queries
1526,1598.0,1,1,9386,3175,3175,523,281,108,134,0,0,0,72.0,0.00013420466957691978,0.047182175622542594,13085
2469,2533.0,1,1,24198,4017,4017,913,192,721,0,0,0,0,64.0,0.00011929303962392869,0.025921425678412314,29129
151,154.0,38,19,3156,2254,42826,193,90,70,33,0,0,0,3.0,5.5918612323716575e-06,0.019867549668874173,46213
1395,1401.0,1,1,18150,2264,2264,270,56,24,190,0,0,0,6.0,1.1183722464743315e-05,0.004301075268817204,20685
992,1032.0,1,1,22854,3948,3948,359,42,317,0,0,0,0,40.0,7.455814976495543e-05,0.04032258064516129,27162
385,394.0,1,1,9386,2787,2787,206,85,67,54,0,0,0,9.0,1.6775583697114972e-05,0.023376623376623377,12380
0,-1.0,1,1,754,587,587,2,0,2,0,0,0,0,1.0,1.8639537441238858e-06,0.0,1344
481,496.0,1,1,9917,2836,2836,252,105,49,98,0,0,0,15.0,2.7959306161858287e-05,0.031185031185031187,13006
17148,17670.0,125,123,9386,3087,379701,9841,3694,3022,3125,0,0,0,522.0,0.0009729838544326684,0.030440867739678096,399053
1,1.0,1,1,9917,3083,3083,5,2,2,1,0,0,0,0.0,0.0,0.0,13006
18360,18796.0,125,123,9386,2797,344031,9161,3281,2572,3308,0,0,0,436.0,0.0008126838324380143,0.02374727668845316,362703
1126,1173.0,1,1,24198,4089,4089,515,98,417,0,0,0,0,47.0,8.760582597382263e-05,0.041740674955595025,28803
28,30.0,1,1,22854,3766,3766,24,1,23,0,0,0,0,2.0,3.7279074882477715e-06,0.07142857142857142,26645
232,247.0,38,26,9917,2867,74542,263,117,41,105,0,0,0,15.0,2.7959306161858287e-05,0.06465517241379311,84760
1492,1505.0,1,1,18150,2347,2347,319,98,31,190,0,0,0,13.0,2.4231398673610515e-05,0.00871313672922252,20817
23005,23678.0,125,123,9386,3101,381423,11196,4564,3324,3308,0,0,0,673.0,0.0012544408697953752,0.029254509889154533,402130
0,1.0,1,1,16470,1936,1936,2,2,0,0,0,0,0,1.0,1.8639537441238858e-06,0.0,18409
1844,1886.0,1,1,24198,4048,4048,643,123,520,0,0,0,0,42.0,7.82860572532032e-05,0.0227765726681128,28890
873,912.0,1,1,16470,2216,2216,384,208,7,169,0,0,0,39.0,7.269419602083154e-05,0.044673539518900345,19071
996,1018.0,38,25,9386,3058,76450,462,171,149,142,0,0,0,22.0,4.100698237072549e-05,0.02208835341365462,86336
623,629.0,38,30,18150,2281,68430,405,161,32,212,0,0,0,6.0,1.1183722464743315e-05,0.009630818619582664,87023
2159,2209.0,1,1,9386,3183,3183,816,484,184,148,0,0,0,50.0,9.319768720619429e-05,0.02315886984715146,13386
1620,1643.0,1,1,16470,2295,2295,274,91,14,169,0,0,0,23.0,4.2870936114849375e-05,0.014197530864197531,19040
435,452.0,38,29,16470,2286,66294,284,129,14,141,0,0,0,17.0,3.168721365010606e-05,0.03908045977011494,83086
817,845.0,1,1,9386,3038,3038,435,239,99,97,0,0,0,28.0,5.2190704835468805e-05,0.03427172582619339,12860
2196,2183.0,1,1,17814,2424,2424,356,106,0,250,0,0,0,13.0,2.4231398673610515e-05,0.005919854280510018,20595
43263,44265.0,125,123,22854,3987,490401,17352,1180,16172,0,0,0,0,1002.0,0.0018676816516121336,0.023160668469592954,530732
2325,2397.0,1,1,22854,3958,3958,695,110,585,0,0,0,0,72.0,0.00013420466957691978,0.03096774193548387,27508
449,466.0,38,28,17814,2267,63476,297,128,0,169,0,0,0,17.0,3.168721365010606e-05,0.0378619153674833,81625
162,165.0,1,1,16470,2281,2281,109,47,2,60,0,0,0,3.0,5.5918612323716575e-06,0.018518518518518517,18861
743,797.0,38,24,3688,2423,58152,490,57,433,0,0,0,0,54.0,0.00010065350218268983,0.07267833109017496,62368
2181,2181.0,1,1,16470,2185,2185,404,146,13,245,0,0,0,0.0,0.0,0.0,19060
1819,1878.0,1,1,10008,3279,3279,708,349,218,141,0,0,0,59.0,0.00010997327090330926,0.032435404068169325,13996
1175,1193.0,1,1,24198,4072,4072,552,89,463,0,0,0,0,18.0,3.3551167394229945e-05,0.015319148936170212,28823
1051,1077.0,38,25,9386,3101,77525,442,164,138,140,0,0,0,26.0,4.846279734722103e-05,0.024738344433872503,87391
855,839.0,1,1,16470,2241,2241,202,35,6,161,0,0,0,16.0,2.9823259905982172e-05,0.01871345029239766,18914
617,658.0,1,1,5816,3677,3677,433,215,218,0,0,0,0,41.0,7.642210350907931e-05,0.06645056726094004,9927
1234,1275.0,38,28,9917,3158,88424,586,289,163,134,0,0,0,41.0,7.642210350907931e-05,0.03322528363047002,98965
1513,1519.0,38,23,18150,2158,49634,343,117,26,200,0,0,0,6.0,1.1183722464743315e-05,0.0039656311962987445,68165
497,497.0,1,1,17814,2252,2252,137,59,0,78,0,0,0,0.0,0.0,0.0,20204
770,794.0,1,1,9386,3074,3074,350,150,95,105,0,0,0,24.0,4.473488985897326e-05,0.03116883116883117,12811
43485,43326.0,125,123,16470,2268,278964,10417,2065,507,7845,0,0,0,159.0,0.00029636864531569783,0.0036564332528458087,305976
151,168.0,38,13,3688,2428,31564,157,30,127,0,0,0,0,17.0,3.168721365010606e-05,0.11258278145695365,35447
1244,1224.0,1,1,1462,710,710,271,23,7,241,0,0,0,20.0,3.7279074882477714e-05,0.01607717041800643,2444
18,20.0,1,1,18150,2376,2376,20,17,0,3,0,0,0,2.0,3.7279074882477715e-06,0.1111111111111111,20547
406,394.0,1,1,3191,1677,1677,196,9,110,77,0,0,0,12.0,2.236744492948663e-05,0.029556650246305417,5065
1875,1924.0,38,24,22854,3958,94992,623,80,543,0,0,0,0,49.0,9.13337334620704e-05,0.026133333333333335,118507
797,792.0,1,1,16470,1974,1974,230,52,19,159,0,0,0,5.0,9.319768720619429e-06,0.006273525721455458,18675
1460,1535.0,38,27,5284,3233,87291,702,474,144,84,0,0,0,75.0,0.00013979653080929143,0.05136986301369863,93315
191,204.0,38,25,17814,2419,60475,213,102,0,111,0,0,0,13.0,2.4231398673610515e-05,0.06806282722513089,78540
2025,2090.0,38,28,24198,4014,112392,870,153,717,0,0,0,0,65.0,0.00012115699336805257,0.03209876543209877,137498
1009,1027.0,1,1,17814,2230,2230,408,229,0,179,0,0,0,18.0,3.3551167394229945e-05,0.017839444995044598,20453
2326,2384.0,1,1,24198,4148,4148,743,181,562,0,0,0,0,58.0,0.00010810931715918538,0.024935511607910577,29090
2405,2493.0,1,1,24198,4103,4103,958,217,741,0,0,0,0,88.0,0.00016402792948290196,0.03659043659043659,29260
0,1.0,1,1,24198,4070,4070,4,1,3,0,0,0,0,1.0,1.8639537441238858e-06,0.0,28273
1823,1828.0,1,1,16470,1970,1970,289,98,11,180,0,0,0,5.0,9.319768720619429e-06,0.0027427317608337905,18730
1540,1540.0,38,25,18150,2456,61400,390,133,22,235,0,0,0,0.0,0.0,0.0,79978
1119,1117.0,38,22,16470,2205,48510,278,71,8,199,0,0,0,2.0,3.7279074882477715e-06,0.0017873100983020554,65296
